student_id,department,year_of_study,cgpa,skill_count,skills,internship_months,projects,certifications,workshops,placed,skill_diversity,total_experience,cgpa_normalized,certification_score,skill_cgpa_ratio,exp_skill_ratio,department_encoded
STU0933,Electrical,3,5.89,5,"['CSS', 'Postman', 'MySQL', 'Power BI', 'Java']",7,2,1,3,1,5,11,0.589,5,0.725689404934688,1.8333333333333333,2
STU0934,Civil,4,7.22,8,"['HTML', 'Docker', 'Embedded C', 'SQL', 'Swift', 'NLP', 'AWS', 'React']",0,5,1,1,1,8,10,0.722,3,0.9732360097323602,1.1111111111111112,0
STU0935,Electronics,3,8.35,10,"['Kafka', 'Python', 'GCP', 'MySQL', 'HTML', 'Solidity', 'Machine Learning', 'Deep Learning', 'Figma', 'C++']",5,5,2,0,1,10,15,0.835,4,1.0695187165775402,1.3636363636363635,3
STU0936,Civil,4,8.08,3,"['FastAPI', 'Tableau', 'SQL']",2,0,3,7,1,3,2,0.808,13,0.3303964757709251,0.5,0
STU0937,Computer Science,4,7.56,3,"['Git', 'HTML', 'Swift']",3,3,3,1,0,3,9,0.756,7,0.3504672897196262,2.25,1
STU0938,Electrical,4,5.53,7,"['React', 'Docker', 'CSS', 'Embedded C', 'Solidity', 'Node.js', 'Python']",4,5,0,3,0,7,14,0.553,3,1.0719754977029097,1.75,2
STU0939,Mechanical,3,5.5,5,"['Tableau', 'Node.js', 'Figma', 'Jira', 'Kubernetes']",0,4,3,0,0,5,8,0.55,6,0.7692307692307693,1.3333333333333333,5
STU0940,Mechanical,4,7.47,8,"['GCP', 'JavaScript', 'TypeScript', 'Django', 'Jira', 'Power BI', 'FastAPI', 'Tableau']",4,0,1,2,1,8,4,0.747,4,0.9445100354191265,0.4444444444444444,5
STU0941,Computer Science,4,9.39,3,"['Tableau', 'Git', 'TypeScript']",3,2,2,6,1,3,7,0.9390000000000001,10,0.28873917228103946,1.75,1
STU0942,Electrical,4,6.04,10,"['Postman', 'Docker', 'Swift', 'Django', 'MySQL', 'Jira', 'Flutter', 'HTML', 'NLP', 'Selenium']",7,0,3,2,0,10,7,0.604,8,1.4204545454545454,0.6363636363636364,2
STU0943,Mechanical,4,7.97,11,"['Solidity', 'Node.js', 'GCP', 'JavaScript', 'Tableau', 'Swift', 'Linux', 'Kotlin', 'Deep Learning', 'FastAPI', 'Figma']",0,2,1,6,0,11,4,0.7969999999999999,8,1.226309921962096,0.3333333333333333,5
STU0944,Electrical,4,8.94,3,"['Solidity', 'Machine Learning', 'Kotlin']",1,1,4,8,0,3,3,0.8939999999999999,16,0.3018108651911469,0.75,2
STU0945,Electrical,3,8.32,10,"['Embedded C', 'JavaScript', 'Swift', 'Tableau', 'Deep Learning', 'AWS', 'Jira', 'Postman', 'Selenium', 'Machine Learning']",2,1,1,6,1,10,4,0.8320000000000001,8,1.0729613733905579,0.36363636363636365,2
STU0946,Electronics,3,6.59,10,"['Java', 'NLP', 'Kafka', 'Django', 'Jira', 'Unity', 'Tableau', 'Azure', 'Figma', 'Embedded C']",6,1,1,2,0,10,8,0.659,4,1.3175230566534915,0.7272727272727273,3
STU0947,Computer Science,4,8.17,7,"['Linux', 'Jira', 'Python', 'C++', 'FastAPI', 'Azure', 'NLP']",6,2,2,4,1,7,10,0.817,8,0.7633587786259542,1.25,1
STU0948,Computer Science,4,5.61,5,"['Git', 'Kotlin', 'MongoDB', 'JavaScript', 'Python']",7,3,4,2,0,5,13,0.561,10,0.75642965204236,2.1666666666666665,1
STU0949,Computer Science,4,8.83,10,"['Git', 'GCP', 'SQL', 'Figma', 'TypeScript', 'Azure', 'CSS', 'Java', 'Embedded C', 'Kotlin']",6,5,3,6,1,10,16,0.883,12,1.017293997965412,1.4545454545454546,1
STU0950,Electronics,4,9.15,8,"['Figma', 'Power BI', 'NLP', 'FastAPI', 'Kafka', 'Python', 'Node.js', 'React']",5,0,0,9,1,8,5,0.915,9,0.7881773399014778,0.5555555555555556,3
STU0951,Information Science,4,5.2,3,"['Flutter', 'Azure', 'HTML']",3,5,1,3,1,3,13,0.52,5,0.48387096774193544,3.25,4
STU0952,Electrical,4,9.08,4,"['Swift', 'Jira', 'Kafka', 'MySQL']",5,0,4,7,0,4,5,0.908,15,0.3968253968253968,1.0,2
STU0953,Information Science,3,9.09,7,"['Tableau', 'FastAPI', 'Flutter', 'Solidity', 'CSS', 'NLP', 'TypeScript']",2,5,1,3,1,7,12,0.909,5,0.6937561942517344,1.5,4
STU0954,Civil,3,9.13,11,"['CSS', 'React', 'Kafka', 'Embedded C', 'TypeScript', 'Azure', 'Selenium', 'Python', 'Spark', 'Flutter', 'Jira']",4,1,1,9,1,11,6,0.913,11,1.085883514313919,0.5,0
STU0955,Electronics,4,5.1,4,"['Postman', 'Kubernetes', 'Tableau', 'Git']",2,0,4,8,0,4,2,0.51,16,0.6557377049180328,0.4,3
STU0956,Mechanical,4,8.57,7,"['FastAPI', 'HTML', 'AWS', 'Python', 'MySQL', 'Azure', 'Jira']",0,3,1,9,1,7,6,0.857,11,0.7314524555903866,0.75,5
STU0957,Mechanical,4,5.56,11,"['HTML', 'Deep Learning', 'SQL', 'Java', 'Spark', 'Selenium', 'NLP', 'Solidity', 'Kubernetes', 'JavaScript', 'Swift']",6,5,1,6,0,11,16,0.5559999999999999,8,1.676829268292683,1.3333333333333333,5
STU0958,Mechanical,4,6.85,8,"['HTML', 'Node.js', 'React', 'FastAPI', 'Azure', 'Figma', 'MongoDB', 'Jira']",7,0,3,9,1,8,7,0.6849999999999999,15,1.019108280254777,0.7777777777777778,5
STU0959,Electrical,3,6.41,4,"['Kafka', 'Kotlin', 'TypeScript', 'Kubernetes']",5,5,0,8,1,4,15,0.641,8,0.5398110661268556,3.0,2
STU0960,Computer Science,4,8.52,3,"['Deep Learning', 'Spark', 'Selenium']",7,3,0,9,1,3,13,0.852,9,0.31512605042016806,3.25,1
STU0961,Civil,4,5.62,10,"['C++', 'Git', 'Azure', 'Deep Learning', 'MongoDB', 'FastAPI', 'Flutter', 'Linux', 'Tableau', 'Kubernetes']",4,0,3,2,0,10,4,0.562,8,1.5105740181268883,0.36363636363636365,0
STU0962,Computer Science,4,9.11,4,"['TypeScript', 'React', 'NLP', 'MySQL']",7,1,3,0,0,4,9,0.9109999999999999,6,0.39564787339268054,1.8,1
STU0963,Electrical,3,9.7,11,"['Unity', 'Spark', 'Node.js', 'Java', 'Python', 'React', 'Deep Learning', 'NLP', 'Tableau', 'CSS', 'MySQL']",7,3,3,2,1,11,13,0.97,8,1.0280373831775702,1.0833333333333333,2
STU0964,Mechanical,4,8.91,5,"['FastAPI', 'SQL', 'Kafka', 'Tableau', 'Django']",3,4,3,8,1,5,11,0.891,14,0.5045408678102926,1.8333333333333333,5
STU0965,Mechanical,3,8.11,8,"['Deep Learning', 'Figma', 'Java', 'Flutter', 'Selenium', 'FastAPI', 'Kubernetes', 'Embedded C']",6,0,3,3,1,8,6,0.8109999999999999,9,0.8781558726673985,0.6666666666666666,5
STU0966,Electrical,3,5.58,4,"['FastAPI', 'JavaScript', 'Kafka', 'React']",1,2,4,6,1,4,5,0.558,14,0.60790273556231,1.0,2
STU0967,Mechanical,3,5.03,6,"['Python', 'HTML', 'Node.js', 'Spark', 'Selenium', 'Tableau']",4,0,0,7,0,6,4,0.503,7,0.9950248756218905,0.5714285714285714,5
STU0968,Electrical,4,5.09,3,"['Flutter', 'Figma', 'HTML']",0,3,0,2,0,3,6,0.509,2,0.49261083743842365,1.5,2
STU0969,Electrical,3,5.82,3,"['React', 'MongoDB', 'Spark']",4,0,2,2,0,3,4,0.5820000000000001,6,0.4398826979472141,1.0,2
STU0970,Civil,4,5.46,4,"['TypeScript', 'Node.js', 'MongoDB', 'Git']",0,1,3,4,0,4,2,0.546,10,0.6191950464396285,0.4,0
STU0971,Electronics,4,7.24,3,"['Jira', 'Python', 'Node.js']",5,4,1,8,0,3,13,0.724,10,0.3640776699029126,3.25,3
STU0972,Computer Science,4,9.23,8,"['Tableau', 'C++', 'Node.js', 'MySQL', 'SQL', 'Swift', 'Machine Learning', 'CSS']",3,0,0,2,1,8,3,0.923,2,0.7820136852394917,0.3333333333333333,1
STU0973,Electrical,3,8.94,11,"['Tableau', 'Kubernetes', 'Kafka', 'Deep Learning', 'Git', 'Solidity', 'Azure', 'Swift', 'Selenium', 'Kotlin', 'FastAPI']",2,4,1,3,1,11,10,0.8939999999999999,5,1.1066398390342054,0.8333333333333334,2
STU0974,Mechanical,3,7.97,11,"['GCP', 'NLP', 'FastAPI', 'MongoDB', 'Docker', 'Java', 'Spark', 'HTML', 'Jira', 'MySQL', 'Postman']",2,0,1,6,1,11,2,0.7969999999999999,8,1.226309921962096,0.16666666666666666,5
STU0975,Civil,3,6.72,6,"['CSS', 'Figma', 'C++', 'React', 'Tableau', 'FastAPI']",2,3,3,8,0,6,8,0.6719999999999999,14,0.7772020725388601,1.1428571428571428,0
STU0976,Information Science,4,8.35,11,"['Power BI', 'Kubernetes', 'NLP', 'Postman', 'Node.js', 'Kotlin', 'React', 'C++', 'Solidity', 'Machine Learning', 'Azure']",5,3,0,6,1,11,11,0.835,6,1.1764705882352942,0.9166666666666666,4
STU0977,Information Science,4,6.88,3,"['Swift', 'Azure', 'Spark']",2,2,2,2,1,3,6,0.688,6,0.3807106598984772,1.5,4
STU0978,Electrical,4,6.28,8,"['MongoDB', 'NLP', 'Embedded C', 'Java', 'React', 'Python', 'Docker', 'MySQL']",1,2,1,3,1,8,5,0.628,5,1.0989010989010988,0.5555555555555556,2
STU0979,Civil,3,7.34,5,"['Kubernetes', 'Swift', 'Power BI', 'Selenium', 'Python']",6,2,3,3,1,5,10,0.734,9,0.5995203836930456,1.6666666666666667,0
STU0980,Information Science,4,6.42,10,"['TypeScript', 'JavaScript', 'MySQL', 'CSS', 'Machine Learning', 'HTML', 'Linux', 'Node.js', 'Deep Learning', 'Tableau']",7,0,3,4,0,10,7,0.642,10,1.3477088948787062,0.6363636363636364,4
STU0981,Mechanical,4,7.55,5,"['Power BI', 'Node.js', 'MySQL', 'SQL', 'Postman']",0,3,0,2,0,5,6,0.755,2,0.5847953216374269,1.0,5
STU0982,Mechanical,4,6.42,3,"['Flutter', 'AWS', 'Swift']",4,5,2,9,0,3,14,0.642,13,0.40431266846361186,3.5,5
STU0983,Electronics,4,9.77,6,"['Azure', 'Postman', 'Spark', 'Machine Learning', 'JavaScript', 'FastAPI']",0,5,1,8,1,6,10,0.977,10,0.5571030640668524,1.4285714285714286,3
STU0984,Mechanical,4,5.25,6,"['Kubernetes', 'Java', 'Deep Learning', 'Git', 'HTML', 'MySQL']",3,5,0,7,1,6,13,0.525,7,0.96,1.8571428571428572,5
STU0985,Information Science,3,8.07,6,"['AWS', 'Power BI', 'Docker', 'TypeScript', 'CSS', 'Postman']",6,1,1,4,1,6,8,0.807,6,0.6615214994487321,1.1428571428571428,4
STU0986,Mechanical,3,6.98,9,"['CSS', 'MongoDB', 'SQL', 'Selenium', 'Swift', 'Jira', 'Postman', 'Azure', 'C++']",5,1,3,7,0,9,7,0.6980000000000001,13,1.1278195488721805,0.7,5
STU0987,Mechanical,3,5.97,3,"['NLP', 'C++', 'Django']",7,2,1,6,0,3,11,0.597,8,0.430416068866571,2.75,5
STU0988,Electronics,4,7.95,6,"['Kotlin', 'Selenium', 'Docker', 'Solidity', 'C++', 'AWS']",3,5,2,4,1,6,13,0.795,8,0.670391061452514,1.8571428571428572,3
STU0989,Information Science,4,7.58,10,"['Node.js', 'Flutter', 'AWS', 'React', 'FastAPI', 'Deep Learning', 'Git', 'Swift', 'Jira', 'Unity']",0,4,0,0,0,10,8,0.758,0,1.1655011655011656,0.7272727272727273,4
STU0990,Civil,3,6.94,6,"['Machine Learning', 'Java', 'Linux', 'Docker', 'C++', 'SQL']",7,2,3,5,0,6,11,0.6940000000000001,11,0.7556675062972292,1.5714285714285714,0
STU0991,Electrical,4,8.41,4,"['Python', 'Django', 'Embedded C', 'Azure']",7,5,0,4,1,4,17,0.841,4,0.4250797024442083,3.4,2
STU0992,Computer Science,3,8.65,3,"['Jira', 'Spark', 'Postman']",1,4,2,0,1,3,9,0.865,4,0.31088082901554404,2.25,1
STU0993,Computer Science,3,9.6,11,"['JavaScript', 'Kotlin', 'Kafka', 'Deep Learning', 'React', 'AWS', 'Selenium', 'Docker', 'Power BI', 'Python', 'Flutter']",4,2,4,2,1,11,8,0.96,10,1.0377358490566038,0.6666666666666666,1
STU0994,Mechanical,3,5.39,5,"['NLP', 'Kubernetes', 'AWS', 'Embedded C', 'Git']",1,1,2,6,0,5,3,0.5389999999999999,10,0.782472613458529,0.5,5
STU0995,Electronics,3,6.0,3,"['React', 'JavaScript', 'TypeScript']",7,5,0,2,0,3,17,0.6,2,0.42857142857142855,4.25,3
STU0996,Electronics,4,8.12,10,"['Deep Learning', 'SQL', 'AWS', 'Spark', 'Tableau', 'C++', 'Machine Learning', 'Azure', 'Jira', 'Kafka']",0,2,0,0,1,10,4,0.8119999999999999,0,1.0964912280701755,0.36363636363636365,3
STU0997,Electrical,3,5.14,7,"['Tableau', 'Postman', 'Embedded C', 'NLP', 'CSS', 'React', 'GCP']",6,4,0,3,0,7,14,0.514,3,1.1400651465798046,1.75,2
STU0998,Civil,4,5.37,5,"['Flutter', 'Git', 'Django', 'Azure', 'HTML']",4,0,1,4,0,5,4,0.537,6,0.7849293563579278,0.6666666666666666,0
STU0999,Computer Science,4,9.27,4,"['Azure', 'Figma', 'Git', 'Swift']",7,5,2,6,1,4,17,0.9269999999999999,10,0.3894839337877313,3.4,1
STU1000,Electrical,4,5.09,9,"['Deep Learning', 'Tableau', 'Embedded C', 'CSS', 'Power BI', 'Spark', 'Solidity', 'Unity', 'Node.js']",0,4,0,9,1,9,8,0.509,9,1.477832512315271,0.8,2
